Date,Open,High,Low,Close,Adj Close,Volume,Name
20-02-2018,172.050003,174.259995,171.419998,171.850006,168.623093,33930500,AAPL
20-02-2018,1446.48999,1488.77002,1446.48999,1468.349976,1468.349976,6499200,AMZN
20-02-2018,175.770004,177.949997,175.110001,176.009995,176.009995,21204900,FB
20-02-2018,1090.569946,1113.949951,1088.52002,1102.459961,1102.459961,1423100,GOOG
20-02-2018,277.73999,285.809998,276.609985,278.549988,278.549988,7769000,NFLX
20-02-2018,334.470001,340.839996,331.5,334.769989,334.769989,4009400,TSLA
16-02-2018,172.360001,174.820007,171.770004,172.429993,169.1922,40176100,AAPL
16-02-2018,1457.369995,1465.800049,1446.560059,1448.689941,1448.689941,4472600,AMZN
16-02-2018,178.990005,179.880005,176.300003,177.360001,177.360001,20645300,FB
16-02-2018,1088.410034,1104.670044,1088.312988,1094.800049,1094.800049,1681600,GOOG
16-02-2018,278.730011,281.959991,275.690002,278.519989,278.519989,8312400,NFLX
16-02-2018,332.5,343.119995,331.640015,335.48999,335.48999,5642600,TSLA
15-02-2018,169.789993,173.089996,169,172.990005,169.741684,51147200,AAPL
15-02-2018,1466.890015,1468.939941,1436.839966,1461.76001,1461.76001,5652700,AMZN
15-02-2018,180.5,180.5,176.839996,179.960007,179.960007,20922100,FB
15-02-2018,1079.069946,1091.479004,1064.339966,1089.52002,1089.52002,1843400,GOOG
15-02-2018,270.029999,280.5,267.630005,280.269989,280.269989,10759700,NFLX
15-02-2018,324.5,334.119995,322.399994,334.070007,334.070007,5912900,TSLA
14-02-2018,163.039993,167.539993,162.880005,167.369995,164.227203,40644900,AAPL
14-02-2018,1406.25,1452.060059,1403.359985,1451.050049,1451.050049,5959200,AMZN
14-02-2018,173.449997,179.809998,173.210007,179.520004,179.520004,28929700,FB
14-02-2018,1048.949951,1071.719971,1046.75,1069.699951,1069.699951,1555800,GOOG
14-02-2018,260.470001,269.880005,260.329987,266,266,10972000,NFLX
14-02-2018,320.839996,326.170013,318.519989,322.309998,322.309998,3950700,TSLA
13-02-2018,161.949997,164.75,161.649994,164.339996,161.254105,32549200,AAPL
13-02-2018,1385.930054,1419.719971,1383.530029,1414.51001,1414.51001,5917900,AMZN
13-02-2018,175.619995,175.970001,173.100006,173.149994,173.149994,21809400,FB
13-02-2018,1045,1058.369995,1044.087036,1052.099976,1052.099976,1265100,GOOG
13-02-2018,257.290009,261.410004,254.699997,258.269989,258.269989,6855200,NFLX
13-02-2018,315.019989,324.190002,312.51001,323.660004,323.660004,4560200,TSLA
12-02-2018,158.5,163.889999,157.509995,162.710007,159.654739,60819500,AAPL
12-02-2018,1364.670044,1393.810059,1344.01001,1386.22998,1386.22998,6738900,AMZN
12-02-2018,177.059998,177.550003,171.839996,176.410004,176.410004,32092100,FB
12-02-2018,1048,1061.5,1040.927979,1051.939941,1051.939941,2057700,GOOG
12-02-2018,252.139999,259.149994,249,257.950012,257.950012,8534900,NFLX
12-02-2018,316.130005,318.079987,306.25,315.730011,315.730011,6227800,TSLA
09-02-2018,157.070007,157.889999,150.240005,156.410004,153.473022,70672600,AAPL
09-02-2018,1373.48999,1383.5,1265.930054,1339.599976,1339.599976,14141500,AMZN
09-02-2018,174.759995,176.899994,167.179993,176.110001,176.110001,39887600,FB
09-02-2018,1017.25,1043.969971,992.559998,1037.780029,1037.780029,3505900,GOOG
09-02-2018,253.850006,255.800003,236.110001,249.470001,249.470001,16906900,NFLX
09-02-2018,319.929993,320.980011,294.76001,310.420013,310.420013,12933700,TSLA
08-02-2018,160.289993,161,155.029999,155.149994,151.618515,54390500,AAPL
08-02-2018,1429.680054,1433.75,1349.939941,1350.5,1350.5,8578600,AMZN
08-02-2018,181.009995,181.839996,171.479996,171.580002,171.580002,38478300,FB
08-02-2018,1055.410034,1058.619995,1000.659973,1001.52002,1001.52002,2859100,GOOG
08-02-2018,267.079987,267.619995,250,250.100006,250.100006,9306700,NFLX
08-02-2018,343.309998,348.619995,314.600006,315.230011,315.230011,10314600,TSLA
07-02-2018,163.089996,163.399994,159.070007,159.539993,155.908569,51608600,AAPL
07-02-2018,1449,1460.98999,1415.150024,1416.780029,1416.780029,7162700,AMZN
07-02-2018,184.149994,185.080002,179.949997,180.179993,180.179993,27601900,FB
07-02-2018,1081.540039,1081.780029,1048.26001,1048.579956,1048.579956,2369200,GOOG
07-02-2018,266.579987,272.450012,264.329987,264.559998,264.559998,8981500,NFLX
07-02-2018,338.98999,346,335.660004,345,345,6969200,TSLA
06-02-2018,154.830002,163.720001,154,163.029999,159.319138,68243800,AAPL
06-02-2018,1361.459961,1443.98999,1351.790039,1442.839966,1442.839966,11066800,AMZN
06-02-2018,178.570007,185.770004,177.740005,185.309998,185.309998,37758500,FB
06-02-2018,1027.180054,1081.709961,1023.137024,1080.599976,1080.599976,3448000,GOOG
06-02-2018,247.699997,266.700012,245,265.720001,265.720001,12595800,NFLX
06-02-2018,325.209991,336.220001,323.5,333.970001,333.970001,5088400,TSLA
05-02-2018,159.100006,163.880005,156,156.490005,152.928009,72738500,AAPL
05-02-2018,1402.619995,1458.97998,1320.719971,1390,1390,11495000,AMZN
05-02-2018,186.929993,190.610001,180.610001,181.259995,181.259995,33128200,FB
05-02-2018,1090.599976,1110,1052.030029,1055.800049,1055.800049,3798300,GOOG
05-02-2018,262,267.899994,250.029999,254.259995,254.259995,11896100,NFLX
05-02-2018,337.970001,344.470001,333,333.130005,333.130005,4464100,TSLA
02-02-2018,166,166.800003,160.100006,160.5,156.846741,86593800,AAPL
02-02-2018,1477.390015,1498,1414,1429.949951,1429.949951,11125700,AMZN
02-02-2018,192.039993,194.210007,189.979996,190.279999,190.279999,26677500,FB
02-02-2018,1122,1123.069946,1107.277954,1111.900024,1111.900024,4857900,GOOG
02-02-2018,263,270.619995,262.709991,267.429993,267.429993,9123600,NFLX
02-02-2018,348.440002,351.950012,340.51001,343.75,343.75,3704800,TSLA
01-02-2018,167.169998,168.619995,166.759995,167.779999,163.961014,47230800,AAPL
01-02-2018,1445,1459.880005,1385.140015,1390,1390,9113800,AMZN
01-02-2018,188.220001,195.320007,187.889999,193.089996,193.089996,54211300,FB
01-02-2018,1162.609985,1174,1157.52002,1167.699951,1167.699951,2412100,GOOG
01-02-2018,266.410004,271.950012,263.380005,265.070007,265.070007,9669000,NFLX
01-02-2018,351,359.660004,348.630005,349.25,349.25,4197700,TSLA
31-01-2018,166.869995,168.440002,166.5,167.429993,163.618988,32478900,AAPL
31-01-2018,1451.300049,1472.579956,1450.040039,1450.890015,1450.890015,6424700,AMZN
31-01-2018,188.369995,189.830002,185.220001,186.889999,186.889999,43275100,FB
31-01-2018,1170.569946,1173,1159.130005,1169.939941,1169.939941,1538700,GOOG
31-01-2018,281.940002,282.290009,269.579987,270.299988,270.299988,11695100,NFLX
31-01-2018,347.51001,356.190002,345.190002,354.309998,354.309998,6214100,TSLA
30-01-2018,165.529999,167.369995,164.699997,166.970001,163.169464,46048200,AAPL
30-01-2018,1403.170044,1439.25,1392,1437.819946,1437.819946,5871900,AMZN
30-01-2018,187.619995,188.179993,181.839996,187.119995,187.119995,20858600,FB
30-01-2018,1167.829956,1176.52002,1163.52002,1163.689941,1163.689941,1556300,GOOG
30-01-2018,277,282.730011,272.700012,278.799988,278.799988,12482900,NFLX
30-01-2018,345.140015,348.269989,342.170013,345.820007,345.820007,4717700,TSLA
29-01-2018,170.160004,170.160004,167.070007,167.960007,164.136932,50640400,AAPL
29-01-2018,1409.180054,1431.390015,1400.439941,1417.680054,1417.680054,5701900,AMZN
29-01-2018,188.75,188.839996,185.630005,185.979996,185.979996,20453200,FB
29-01-2018,1176.47998,1186.890015,1171.97998,1175.579956,1175.579956,1378900,GOOG
29-01-2018,274.200012,286.809998,273.920013,284.589996,284.589996,17529700,NFLX
29-01-2018,339.850006,350.850006,338.279999,349.529999,349.529999,4747100,TSLA
26-01-2018,172,172,170.059998,171.509995,167.60614,39143000,AAPL
26-01-2018,1392.01001,1402.530029,1380.910034,1402.050049,1402.050049,4857300,AMZN
26-01-2018,187.75,190,186.809998,190,190,17759200,FB
26-01-2018,1175.079956,1175.839966,1158.109985,1175.839966,1175.839966,2018800,GOOG
26-01-2018,271.48999,274.600006,268.76001,274.600006,274.600006,11021800,NFLX
26-01-2018,341.5,344,335.709991,342.850006,342.850006,4539400,TSLA
25-01-2018,174.509995,174.949997,170.529999,171.110001,167.21521,41529000,AAPL
25-01-2018,1368,1378.339966,1357.619995,1377.949951,1377.949951,4753000,AMZN
25-01-2018,187.949997,188.619995,186.600006,187.479996,187.479996,17377700,FB
25-01-2018,1172.530029,1175.939941,1162.76001,1170.369995,1170.369995,1480500,GOOG
25-01-2018,263,272.299988,260.230011,269.700012,269.700012,15336400,NFLX
25-01-2018,348.269989,349.200012,336.399994,337.640015,337.640015,6740300,TSLA
24-01-2018,177.25,177.300003,173.199997,174.220001,170.25444,51105100,AAPL
24-01-2018,1374.819946,1388.160034,1338,1357.51001,1357.51001,6807500,AMZN
24-01-2018,189.889999,190.660004,186.520004,186.550003,186.550003,24334500,FB
24-01-2018,1177.329956,1179.859985,1161.050049,1164.23999,1164.23999,1416600,GOOG
24-01-2018,250.880005,261.709991,249.309998,261.299988,261.299988,17352400,NFLX
24-01-2018,354.579987,354.75,343.519989,345.890015,345.890015,5287500,TSLA
23-01-2018,177.300003,179.440002,176.820007,177.039993,173.010254,32689100,AAPL
23-01-2018,1338.089966,1364.900024,1337.339966,1362.540039,1362.540039,5169300,AMZN
23-01-2018,186.050003,189.550003,185.550003,189.350006,189.350006,25678800,FB
23-01-2018,1159.849976,1171.626953,1158.75,1169.969971,1169.969971,1333100,GOOG
23-01-2018,255.050003,257.709991,248.020004,250.289993,250.289993,27705300,NFLX
23-01-2018,360,360.5,351,352.790009,352.790009,5465400,TSLA
22-01-2018,177.300003,177.779999,176.600006,177,172.971176,27108600,AAPL
22-01-2018,1297.170044,1327.449951,1296.660034,1327.310059,1327.310059,4140100,AMZN
22-01-2018,180.800003,185.389999,180.410004,185.369995,185.369995,21059500,FB
22-01-2018,1137.48999,1159.880005,1135.109985,1155.810059,1155.810059,1618000,GOOG
22-01-2018,222,227.789993,221.199997,227.580002,227.580002,17703300,NFLX
22-01-2018,349.399994,357.829987,349.200012,351.559998,351.559998,6210400,TSLA
19-01-2018,178.610001,179.580002,177.410004,178.460007,174.397949,32425100,AAPL
19-01-2018,1312,1313,1292.98999,1294.579956,1294.579956,4578500,AMZN
19-01-2018,180.850006,182.369995,180.169998,181.289993,181.289993,26826500,FB
19-01-2018,1131.829956,1137.859985,1128.300049,1137.51001,1137.51001,1778200,GOOG
19-01-2018,222.75,223.490005,218.5,220.460007,220.460007,10548600,NFLX
19-01-2018,345,350.589996,342.600006,350.019989,350.019989,4888300,TSLA
18-01-2018,179.369995,180.100006,178.25,179.259995,175.179718,31193400,AAPL
18-01-2018,1293.949951,1304.599976,1284.02002,1293.319946,1293.319946,4026900,AMZN
18-01-2018,178.130005,180.979996,177.080002,179.800003,179.800003,23304900,FB
18-01-2018,1131.410034,1132.51001,1117.5,1129.790039,1129.790039,1198200,GOOG
18-01-2018,220.339996,220.580002,216.550003,220.330002,220.330002,8225300,NFLX
18-01-2018,345.670013,352.299988,343.73999,344.570007,344.570007,5685800,TSLA
17-01-2018,176.149994,179.25,175.070007,179.100006,175.023361,34386800,AAPL
17-01-2018,1312.23999,1314,1280.880005,1295,1295,5221400,AMZN
17-01-2018,179.259995,179.320007,175.800003,177.600006,177.600006,27992400,FB
17-01-2018,1126.219971,1132.599976,1117.01001,1131.97998,1131.97998,1198700,GOOG
17-01-2018,221,221.149994,216.320007,217.5,217.5,9037400,NFLX
17-01-2018,340.470001,349,339.75,347.160004,347.160004,7083700,TSLA
16-01-2018,177.899994,179.389999,176.139999,176.190002,172.179611,29565900,AAPL
16-01-2018,1323,1339.939941,1292.300049,1304.859985,1304.859985,7220700,AMZN
16-01-2018,181.5,181.75,178.039993,178.389999,178.389999,36183800,FB
16-01-2018,1132.51001,1139.910034,1117.832031,1121.76001,1121.76001,1575300,GOOG
16-01-2018,224.240005,226.070007,217.199997,221.529999,221.529999,13516100,NFLX
16-01-2018,337.540009,345,334.799988,340.059998,340.059998,6474300,TSLA
12-01-2018,176.179993,177.360001,175.649994,177.089996,173.059113,25226000,AAPL
12-01-2018,1273.390015,1305.76001,1273.390015,1305.199951,1305.199951,5443700,AMZN
12-01-2018,178.059998,181.479996,177.399994,179.369995,179.369995,77306900,FB
12-01-2018,1102.410034,1124.290039,1101.150024,1122.26001,1122.26001,1720500,GOOG
12-01-2018,217.179993,222.550003,216,221.229996,221.229996,8199400,NFLX
12-01-2018,338.630005,340.410004,333.670013,336.220001,336.220001,4825100,TSLA
11-01-2018,174.589996,175.490005,174.490005,175.279999,171.290329,18667700,AAPL
11-01-2018,1259.73999,1276.77002,1256.459961,1276.680054,1276.680054,3125000,AMZN
11-01-2018,188.399994,188.399994,187.380005,187.770004,187.770004,9588600,FB
11-01-2018,1106.300049,1106.525024,1099.589966,1105.52002,1105.52002,978300,GOOG
11-01-2018,214.289993,217.75,213.350006,217.240005,217.240005,7659500,NFLX
11-01-2018,335.23999,344.809998,333.26001,337.950012,337.950012,6645500,TSLA
10-01-2018,173.160004,174.300003,173,174.289993,170.322845,23959900,AAPL
10-01-2018,1245.150024,1254.329956,1237.22998,1254.329956,1254.329956,2686000,AMZN
10-01-2018,186.940002,187.889999,185.630005,187.839996,187.839996,10529900,FB
10-01-2018,1097.099976,1104.599976,1096.109985,1102.609985,1102.609985,1042800,GOOG
10-01-2018,207.570007,213.639999,206.910004,212.520004,212.520004,5951500,NFLX
10-01-2018,332.200012,337,330,334.799988,334.799988,4309900,TSLA
09-01-2018,174.550003,175.059998,173.410004,174.330002,170.361954,21584000,AAPL
09-01-2018,1256.900024,1259.329956,1241.76001,1252.699951,1252.699951,3661300,AMZN
09-01-2018,188.699997,188.800003,187.100006,187.869995,187.869995,12393100,FB
09-01-2018,1109.400024,1110.569946,1101.230957,1106.26001,1106.26001,902500,GOOG
09-01-2018,212.110001,212.979996,208.589996,209.309998,209.309998,6125900,NFLX
09-01-2018,335.160004,338.799988,327.399994,333.690002,333.690002,7146600,TSLA
08-01-2018,174.350006,175.610001,173.929993,174.350006,170.381485,20567800,AAPL
08-01-2018,1236,1253.079956,1232.030029,1246.869995,1246.869995,4279500,AMZN
08-01-2018,187.199997,188.899994,186.330002,188.279999,188.279999,17994700,FB
08-01-2018,1102.22998,1111.27002,1101.619995,1106.939941,1106.939941,1047600,GOOG
08-01-2018,210.020004,212.5,208.440002,212.050003,212.050003,5580200,NFLX
08-01-2018,316,337.019989,315.5,336.410004,336.410004,9859400,TSLA
05-01-2018,173.440002,175.369995,173.050003,175,171.016678,23660000,AAPL
05-01-2018,1217.51001,1229.140015,1210,1229.140015,1229.140015,3544700,AMZN
05-01-2018,185.589996,186.899994,184.929993,186.850006,186.850006,13574500,FB
05-01-2018,1094,1104.25,1092,1102.22998,1102.22998,1279100,GOOG
05-01-2018,207.25,210.020004,205.589996,209.990005,209.990005,7033200,NFLX
05-01-2018,316.619995,317.23999,312,316.579987,316.579987,4591200,TSLA
04-01-2018,172.539993,173.470001,172.080002,173.029999,169.091522,22434600,AAPL
04-01-2018,1205,1215.869995,1204.660034,1209.589966,1209.589966,3022100,AMZN
04-01-2018,184.899994,186.210007,184.100006,184.330002,184.330002,13880900,FB
04-01-2018,1088,1093.569946,1084.001953,1086.400024,1086.400024,1004600,GOOG
04-01-2018,206.199997,207.050003,204,205.630005,205.630005,6029600,NFLX
04-01-2018,312.869995,318.549988,305.679993,314.619995,314.619995,9946300,TSLA
03-01-2018,172.529999,174.550003,171.960007,172.229996,168.309738,29517900,AAPL
03-01-2018,1188.300049,1205.48999,1188.300049,1204.199951,1204.199951,3108800,AMZN
03-01-2018,181.880005,184.779999,181.330002,184.669998,184.669998,16886600,FB
03-01-2018,1064.310059,1086.290039,1063.209961,1082.47998,1082.47998,1430200,GOOG
03-01-2018,202.050003,206.210007,201.5,205.050003,205.050003,8591400,NFLX
03-01-2018,321,325.25,315.549988,317.25,317.25,4521500,TSLA
02-01-2018,170.160004,172.300003,169.259995,172.259995,168.33905,25555900,AAPL
02-01-2018,1172,1190,1170.51001,1189.01001,1189.01001,2694500,AMZN
02-01-2018,177.679993,181.580002,177.550003,181.419998,181.419998,18151900,FB
02-01-2018,1048.339966,1066.939941,1045.22998,1065,1065,1237600,GOOG
02-01-2018,196.100006,201.649994,195.419998,201.070007,201.070007,10966900,NFLX
02-01-2018,312,322.109985,311,320.529999,320.529999,4352200,TSLA
29-12-2017,170.520004,170.589996,169.220001,169.229996,165.378021,25884400,AAPL
29-12-2017,1182.349976,1184,1167.5,1169.469971,1169.469971,2688400,AMZN
29-12-2017,178,178.850006,176.460007,176.460007,176.460007,10178700,FB
29-12-2017,1046.719971,1049.699951,1044.900024,1046.400024,1046.400024,887500,GOOG
29-12-2017,192.509995,193.949997,191.220001,191.960007,191.960007,5187600,NFLX
29-12-2017,316.179993,316.410004,310,311.350006,311.350006,3777200,TSLA
28-12-2017,171,171.850006,170.479996,171.080002,167.185913,16480200,AAPL
28-12-2017,1189,1190.099976,1184.380005,1186.099976,1186.099976,1841700,AMZN
28-12-2017,177.949997,178.940002,177.679993,177.919998,177.919998,12220800,FB
28-12-2017,1051.599976,1054.75,1044.77002,1048.140015,1048.140015,837100,GOOG
28-12-2017,187.179993,194.490005,186.850006,192.710007,192.710007,10107400,NFLX
28-12-2017,311.75,315.820007,309.540009,315.359985,315.359985,4316300,TSLA
27-12-2017,170.100006,170.779999,169.710007,170.600006,166.716858,21498200,AAPL
27-12-2017,1179.910034,1187.290039,1175.609985,1182.26001,1182.26001,1867200,AMZN
27-12-2017,176.550003,178.440002,176.259995,177.619995,177.619995,9496100,FB
27-12-2017,1057.390015,1058.369995,1048.050049,1049.369995,1049.369995,1271900,GOOG
27-12-2017,187.800003,188.100006,185.220001,186.240005,186.240005,4002100,NFLX
27-12-2017,316,317.679993,310.75,311.640015,311.640015,4712100,TSLA
26-12-2017,170.800003,171.470001,169.679993,170.570007,166.687531,33185500,AAPL
26-12-2017,1168.359985,1178.319946,1160.550049,1176.76001,1176.76001,2005200,AMZN
26-12-2017,176.630005,177,174.669998,175.990005,175.990005,8897300,FB
26-12-2017,1058.069946,1060.119995,1050.199951,1056.73999,1056.73999,760600,GOOG
26-12-2017,189.779999,189.940002,186.399994,187.759995,187.759995,3045700,NFLX
26-12-2017,323.829987,323.940002,316.579987,317.290009,317.290009,4378400,TSLA
22-12-2017,174.679993,175.419998,174.5,175.009995,171.026459,16114600,AAPL
22-12-2017,1172.079956,1174.619995,1167.829956,1168.359985,1168.359985,1585100,AMZN
22-12-2017,177.139999,177.529999,176.229996,177.199997,177.199997,8487000,FB
22-12-2017,1061.109985,1064.199951,1059.439941,1060.119995,1060.119995,755100,GOOG
22-12-2017,188.330002,190.949997,186.800003,189.940002,189.940002,3878900,NFLX
22-12-2017,329.51001,330.920013,324.820007,325.200012,325.200012,4215800,TSLA
21-12-2017,174.169998,176.020004,174.100006,175.009995,171.026459,20949900,AAPL
21-12-2017,1175.900024,1179.170044,1167.640015,1174.76001,1174.76001,2123100,AMZN
21-12-2017,177.940002,178.679993,177.050003,177.449997,177.449997,11600700,FB
21-12-2017,1064.949951,1069.329956,1061.793945,1063.630005,1063.630005,995700,GOOG
21-12-2017,189.440002,190.949997,187.580002,188.619995,188.619995,4729800,NFLX
21-12-2017,329.589996,333.73999,327.209991,331.660004,331.660004,4385200,TSLA
20-12-2017,174.869995,175.419998,173.25,174.350006,170.381485,23475600,AAPL
20-12-2017,1190.5,1191,1176,1177.619995,1177.619995,2371200,AMZN
20-12-2017,179.809998,179.809998,177.360001,177.889999,177.889999,11860500,FB
20-12-2017,1071.780029,1073.380005,1061.52002,1064.949951,1064.949951,1268600,GOOG
20-12-2017,187.940002,189.110001,185.259995,188.820007,188.820007,6545400,NFLX
20-12-2017,332.690002,333.100006,325.040009,328.980011,328.980011,5953800,TSLA
19-12-2017,175.029999,175.389999,174.089996,174.539993,170.567154,27436400,AAPL
19-12-2017,1189.150024,1192.969971,1179.140015,1187.380005,1187.380005,2587800,AMZN
19-12-2017,179.949997,180.080002,178.220001,179.509995,179.509995,14920600,FB
19-12-2017,1075.199951,1076.839966,1063.550049,1070.680054,1070.680054,1338700,GOOG
19-12-2017,190.179993,190.300003,185.75,187.020004,187.020004,7033000,NFLX
19-12-2017,340.26001,341.48999,330.299988,331.100006,331.100006,6825000,TSLA
18-12-2017,174.880005,177.199997,174.860001,176.419998,172.404373,29421100,AAPL
18-12-2017,1187.369995,1194.780029,1180.910034,1190.579956,1190.579956,2947600,AMZN
18-12-2017,181.009995,181.300003,179.75,180.820007,180.820007,17265400,FB
18-12-2017,1066.079956,1078.48999,1062,1077.140015,1077.140015,1554600,GOOG
18-12-2017,191.199997,191.649994,188.899994,190.419998,190.419998,5011000,NFLX
18-12-2017,344.899994,346.730011,337.579987,338.869995,338.869995,5476200,TSLA
15-12-2017,173.630005,174.169998,172.460007,173.970001,170.010132,40169300,AAPL
15-12-2017,1179.030029,1182.75,1169.329956,1179.140015,1179.140015,4778600,AMZN
15-12-2017,179.020004,180.490005,178.360001,180.179993,180.179993,28463100,FB
15-12-2017,1054.609985,1067.619995,1049.5,1064.189941,1064.189941,3275900,GOOG
15-12-2017,189.610001,191.429993,188.009995,190.119995,190.119995,7285600,NFLX
15-12-2017,342.040009,343.899994,335.76001,343.450012,343.450012,6933200,TSLA
14-12-2017,172.399994,173.130005,171.649994,172.220001,168.299973,20476500,AAPL
14-12-2017,1163.709961,1177.930054,1162.449951,1174.26001,1174.26001,3214300,AMZN
14-12-2017,178.289993,180.360001,177.679993,178.389999,178.389999,13591000,FB
14-12-2017,1045,1058.5,1043.109985,1049.150024,1049.150024,1558700,GOOG
14-12-2017,187.979996,192.639999,187.199997,189.559998,189.559998,7792800,NFLX
14-12-2017,341.01001,347.440002,336.899994,337.890015,337.890015,5799900,TSLA
13-12-2017,172.5,173.539993,172,172.270004,168.348831,23818400,AAPL
13-12-2017,1170,1170.869995,1160.27002,1164.130005,1164.130005,2616800,AMZN
13-12-2017,177.300003,179.160004,177.25,178.300003,178.300003,14615700,FB
13-12-2017,1046.119995,1046.665039,1038.380005,1040.609985,1040.609985,1282700,GOOG
13-12-2017,186.100006,188.690002,185.410004,187.860001,187.860001,4710000,NFLX
13-12-2017,340.929993,344.220001,336.5,339.029999,339.029999,6221500,TSLA
12-12-2017,172.149994,172.389999,171.460007,171.699997,167.791794,19409200,AAPL
12-12-2017,1166.51001,1173.599976,1161.609985,1165.079956,1165.079956,2235900,AMZN
12-12-2017,178.600006,179.179993,176.600006,176.960007,176.960007,16854100,FB
12-12-2017,1039.630005,1050.310059,1033.689941,1040.47998,1040.47998,1279500,GOOG
12-12-2017,186.009995,187.850006,184.820007,185.729996,185.729996,4265900,NFLX
12-12-2017,330.450012,341.440002,330.029999,341.029999,341.029999,8733200,TSLA
11-12-2017,169.199997,172.889999,168.789993,172.669998,168.739731,35273800,AAPL
11-12-2017,1164.599976,1169.900024,1157,1168.920044,1168.920044,2363500,AMZN
11-12-2017,179.300003,180.220001,178.800003,179.039993,179.039993,13168600,FB
11-12-2017,1035.5,1043.800049,1032.050049,1041.099976,1041.099976,1192800,GOOG
11-12-2017,187.850006,189.419998,185.910004,186.220001,186.220001,5298600,NFLX
11-12-2017,314.630005,329.01001,313.75,328.910004,328.910004,7938000,TSLA
08-12-2017,170.490005,171,168.820007,169.369995,165.514832,23355200,AAPL
08-12-2017,1170.400024,1172.790039,1157.099976,1162,1162,3050100,AMZN
08-12-2017,181.529999,182.279999,178.740005,179,179,19883800,FB
08-12-2017,1037.48999,1042.050049,1032.521973,1037.050049,1037.050049,1290800,GOOG
08-12-2017,186.5,189.419998,186.300003,188.539993,188.539993,4987300,NFLX
08-12-2017,314.600006,316.980011,311.26001,315.130005,315.130005,3468500,TSLA
07-12-2017,169.029999,170.440002,168.910004,169.320007,165.465988,25673300,AAPL
07-12-2017,1156.589966,1163.189941,1151,1159.790039,1159.790039,2511600,AMZN
07-12-2017,175.800003,180.389999,175.800003,180.139999,180.139999,20404500,FB
07-12-2017,1020.429993,1034.23999,1018.070984,1030.930054,1030.930054,1458200,GOOG
07-12-2017,185.710007,187.339996,183.220001,185.199997,185.199997,4659500,NFLX
07-12-2017,312,318.630005,311.049988,311.23999,311.23999,4780600,TSLA
06-12-2017,167.5,170.199997,166.460007,169.009995,165.163025,28560000,AAPL
06-12-2017,1137.98999,1155.890015,1136.079956,1152.349976,1152.349976,2853300,AMZN
06-12-2017,172.5,176.770004,171.899994,176.059998,176.059998,20255800,FB
06-12-2017,1001.5,1024.969971,1001.140015,1018.380005,1018.380005,1272000,GOOG
06-12-2017,183.380005,186.479996,182.880005,185.300003,185.300003,5490100,NFLX
06-12-2017,300.100006,313.390015,300,313.26001,313.26001,7195300,TSLA
05-12-2017,169.059998,171.520004,168.399994,169.639999,165.778687,27350200,AAPL
05-12-2017,1128.26001,1159.27002,1124.73999,1141.569946,1141.569946,4079800,AMZN
05-12-2017,170.449997,175.380005,169.009995,172.830002,172.830002,20184900,FB
05-12-2017,995.940002,1020.609985,988.280029,1005.150024,1005.150024,2067300,GOOG
05-12-2017,183.5,188.139999,181.190002,184.210007,184.210007,5783700,NFLX
05-12-2017,302,308,301,303.700012,303.700012,4646500,TSLA
04-12-2017,172.479996,172.619995,169.630005,169.800003,165.935043,32542400,AAPL
04-12-2017,1173.849976,1175.199951,1128,1133.949951,1133.949951,5931900,AMZN
04-12-2017,176.289993,176.570007,170.789993,171.470001,171.470001,24459400,FB
04-12-2017,1012.659973,1016.099976,995.570007,998.679993,998.679993,1906400,GOOG
04-12-2017,189.360001,189.720001,178.380005,184.039993,184.039993,9069800,NFLX
04-12-2017,306.5,308.269989,300.609985,305.200012,305.200012,5835100,TSLA
01-12-2017,169.949997,171.669998,168.5,171.050003,167.156601,39759300,AAPL
01-12-2017,1172.050049,1179.650024,1152,1162.349976,1162.349976,4107100,AMZN
01-12-2017,176.029999,177.479996,172.339996,175.100006,175.100006,20182500,FB
01-12-2017,1015.799988,1022.48999,1002.02002,1010.169983,1010.169983,1909600,GOOG
01-12-2017,186.990005,189.800003,185,186.820007,186.820007,6219500,NFLX
01-12-2017,305.440002,310.320007,305.049988,306.529999,306.529999,4292900,TSLA
30-11-2017,170.429993,172.139999,168.440002,171.850006,167.938385,41527200,AAPL
30-11-2017,1167.099976,1178.569946,1160,1176.75,1176.75,4509200,AMZN
30-11-2017,176.850006,178.279999,175.199997,177.179993,177.179993,25307600,FB
30-11-2017,1022.369995,1028.48999,1015,1021.409973,1021.409973,1724000,GOOG
30-11-2017,190.309998,190.860001,186.679993,187.580002,187.580002,6630100,NFLX
30-11-2017,308.559998,310.700012,304.540009,308.850006,308.850006,4351600,TSLA
29-11-2017,172.630005,172.919998,167.160004,169.479996,165.62233,41666400,AAPL
29-11-2017,1194.800049,1194.800049,1145.189941,1161.27002,1161.27002,9257500,AMZN
29-11-2017,181.889999,181.970001,174,175.130005,175.130005,41933500,FB
29-11-2017,1042.680054,1044.079956,1015.650024,1021.659973,1021.659973,2459400,GOOG
29-11-2017,198.910004,199.029999,184.320007,188.149994,188.149994,14202700,NFLX
29-11-2017,317.299988,318,301.230011,307.540009,307.540009,8767400,TSLA
28-11-2017,174.300003,174.869995,171.860001,173.070007,169.13063,26428800,AAPL
28-11-2017,1204.880005,1205.339966,1188.52002,1193.599976,1193.599976,4559400,AMZN
28-11-2017,183.509995,184.25,182.089996,182.419998,182.419998,14379700,FB
